Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cambodia,KHM,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.27 ,0.27 
Cambodia,KHM,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.27 ,0.27 
Cambodia,KHM,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,474.24 ,532.06 ,634.63 ,583.76 ,637.00 ,597.94 ,578.87 ,540.19 ,571.96 ,592.55 ,625.70 ,689.00 ,751.54 ,768.83 ,789.24 ,806.45 ,777.75 ,818.88 ,872.63 ,921.20 ,948.57 ,985.32 ,923.83 ,858.70 
Cambodia,KHM,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3064.74 ,3158.77 ,3334.31 ,3203.50 ,3164.59 ,2939.84 ,2786.89 ,2657.81 ,2689.05 ,2772.98 ,2904.86 ,3100.33 ,3400.93 ,3661.70 ,3858.64 ,4072.42 ,4244.31 ,4513.37 ,4658.01 ,4877.87 ,4948.73 ,4865.42 ,4759.39 ,4695.95 
Cambodia,KHM,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,13991126620.00 ,14329787363.00 ,15720566670.00 ,15604163933.00 ,15618793927.00 ,15255199894.00 ,15286225213.00 ,15405735639.00 ,14880332070.00 ,16563591815.00 ,17850297211.00 ,19884102396.00 ,23194729694.00 ,26400620827.00 ,29064476747.00 ,31468678560.00 ,33355185893.00 ,36727299370.00 ,39209441456.00 ,42299800599.00 ,43808370900.00 ,43103781874.00 ,42535235854.00 ,42080227745.00 
Cambodia,KHM,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,12132098957.00 ,12537644273.00 ,13835081415.00 ,13941786786.00 ,13966310430.00 ,13595364775.00 ,13451088230.00 ,13511791470.00 ,12682281652.00 ,14030509424.00 ,14922193207.00 ,16637934213.00 ,19631003242.00 ,22731469195.00 ,25272704086.00 ,27566430970.00 ,29562698550.00 ,32701421954.00 ,34882899549.00 ,37693911390.00 ,38995451844.00 ,38032379672.00 ,37623649381.00 ,37368089322.00 
Cambodia,KHM,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1859027663.00 ,1792143090.00 ,1885485255.00 ,1662377147.00 ,1652483497.00 ,1659835119.00 ,1835136982.00 ,1893944170.00 ,2198050418.00 ,2533082391.00 ,2928104003.00 ,3246168183.00 ,3563726452.00 ,3669151631.00 ,3791772662.00 ,3902247590.00 ,3792487343.00 ,4025877416.00 ,4326541908.00 ,4605889209.00 ,4812919056.00 ,5071402202.00 ,4911586474.00 ,4712138424.00 
Cambodia,KHM,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1359349385.00 ,328137808.00 ,385483598.60 ,353345796.00 ,438281179.20 ,590048750.00 ,409217446.20 ,361357647.80 ,439707535.50 ,451669938.30 ,434835808.20 ,467139783.60 ,485470396.10 ,486402910.80 ,554563849.40 ,619498234.70 
Cambodia,KHM,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,5593366870.00 ,5642233112.00 ,5551610401.00 ,5530317860.00 ,5514197170.00 ,5334411677.00 ,5272658949.00 ,5283683960.00 ,5191080865.00 ,5340164203.00 ,5644835532.00 ,5713573658.00 ,5604511862.00 ,5468594236.00 ,5584764761.00 ,5664740279.00 ,5976869130.00 ,6201135366.00 ,6270712255.00 ,6103729346.00 ,6163376942.00 ,6120378865.00 ,6386296978.00 ,8210830231.00 
Cambodia,KHM,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,7564606204.00 ,8378536292.00 ,8689343690.00 ,8671955627.00 ,8284356586.00 ,7207237219.00 ,6120300680.00 ,5317518864.00 ,4989224614.00 ,5418021399.00 ,5488234912.00 ,5622086698.00 ,6037059456.00 ,6693221002.00 ,7146070082.00 ,8151269786.00 ,9401870651.00 ,9853102864.00 ,9454371160.00 ,9916356478.00 ,9843906425.00 ,9539211565.00 ,9865960280.00 ,9242962161.00 
Cambodia,KHM,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4331417.98 ,4331417.98 
Cambodia,KHM,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,455608066.60 ,498378944.80 ,541149823.10 ,583920676.80 ,626691555.00 ,669462433.20 ,712233286.90 ,755004165.20 ,797775043.40 ,840545897.10 ,883316775.30 ,926087629.00 ,968858507.20 ,1011629385.00 ,1054400239.00 ,1097171117.00 ,1235150999.00 ,1373130855.00 ,1511110737.00 ,1649090593.00 ,1787070475.00 ,1925050356.00 ,2063030213.00 ,2201010094.00 
Cambodia,KHM,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4331417.98 ,4331417.98 
Cambodia,KHM,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4331417.98 ,4331417.98 
Cambodia,KHM,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cambodia,KHM,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,5053595670.00 ,5843600542.00 ,7170400268.00 ,6771926540.00 ,7571708962.00 ,7268143846.00 ,7181074825.00 ,6826752956.00 ,7353151628.00 ,7742552612.00 ,8305099011.00 ,9286094808.00 ,10281084247.00 ,10674360923.00 ,11123203888.00 ,11542078626.00 ,11309558517.00 ,12103348633.00 ,13112365265.00 ,14070866255.00 ,14723160257.00 ,15534771968.00 ,14789901067.00 ,13953722753.00 
Cambodia,KHM,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,32658303430.00 ,34692536254.00 ,37673070851.00 ,37162284637.00 ,37615748201.00 ,35734455069.00 ,34572492954.00 ,33588695584.00 ,34570913606.00 ,36233013734.00 ,38557267039.00 ,41785290984.00 ,46524524945.00 ,50838475123.00 ,54382133164.00 ,58285296016.00 ,61718342725.00 ,66709687028.00 ,69992836682.00 ,74506983055.00 ,76811355395.00 ,76709597540.00 ,76194988241.00 ,76308251219.00 
Cambodia,KHM,Net foreign assets (constant 2018 US$),NW.NFA.TO,(1025817362.00),(1266475455.00),(1028161311.00),(1087144678.00),(1261200858.00),(1414669705.00),(1304921399.00),(1145498909.00),(1485770904.00),(1550244455.00),(1951140768.00),(2247438585.00),(1663145759.00),(2346090502.00),(525850899.90),(713536544.10),(1300169513.00),(1653797304.00),(2597876156.00),(4942973469.00),(7716108531.00),(9498923129.00),(13249599063.00),(16427690000.00)
Cambodia,KHM,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,(96.27),(115.31),(91.00),(93.72),(106.10),(116.38),(105.19),(90.64),(115.57),(118.64),(147.00),(166.75),(121.58),(168.98),(37.31),(49.86),(89.41),(111.89),(172.89),(323.61),(497.13),(602.48),(827.61),(1010.95)
Cambodia,KHM,Produced capital (constant 2018 US$),NW.PCA.TO,9964296435.00 ,10375840648.00 ,10876981000.00 ,11300651829.00 ,11980832588.00 ,12865980827.00 ,13650373255.00 ,14735676893.00 ,15887429589.00 ,17155476761.00 ,18687075788.00 ,20475461470.00 ,22394949459.00 ,24639538793.00 ,26842264557.00 ,28568897095.00 ,30515956355.00 ,32929207424.00 ,35787380504.00 ,38855688137.00 ,42247561819.00 ,45979822001.00 ,49864273225.00 ,54263260521.00 
Cambodia,KHM,Produced capital per capita (constant 2018 US$),NW.PCA.PC,935.08 ,944.73 ,962.68 ,974.15 ,1007.94 ,1058.47 ,1100.36 ,1166.01 ,1235.78 ,1312.94 ,1407.86 ,1519.21 ,1637.06 ,1774.69 ,1904.57 ,1996.12 ,2098.55 ,2227.89 ,2381.64 ,2543.83 ,2721.88 ,2916.34 ,3114.68 ,3339.32 
Cambodia,KHM,Total wealth (constant 2018 US$),NW.TOW.TO,73148976061.00 ,77232467787.00 ,81788274933.00 ,84816073047.00 ,89679369117.00 ,92758070281.00 ,94964792847.00 ,98263534033.00 ,105000000000.00 ,112000000000.00 ,125000000000.00 ,135000000000.00 ,153000000000.00 ,169000000000.00 ,185000000000.00 ,192000000000.00 ,205000000000.00 ,222000000000.00 ,237000000000.00 ,252000000000.00 ,265000000000.00 ,277000000000.00 ,286000000000.00 ,299000000000.00 
Cambodia,KHM,Total wealth per capita (constant 2018 US$),NW.TOW.PC,6864.49 ,7032.05 ,7238.80 ,7311.41 ,7544.67 ,7631.12 ,7655.11 ,7775.41 ,8138.07 ,8596.68 ,9412.36 ,10036.79 ,11155.09 ,12177.81 ,13126.35 ,13394.96 ,14083.51 ,14988.36 ,15766.38 ,16472.17 ,17077.81 ,17565.61 ,17868.32 ,18397.08 
Cameroon,CMR,Human capital (constant 2018 US$),NW.HCA.TO,136000000000.00 ,139000000000.00 ,144000000000.00 ,150000000000.00 ,155000000000.00 ,158000000000.00 ,165000000000.00 ,187000000000.00 ,197000000000.00 ,213000000000.00 ,217000000000.00 ,224000000000.00 ,233000000000.00 ,226000000000.00 ,231000000000.00 ,240000000000.00 ,251000000000.00 ,262000000000.00 ,276000000000.00 ,289000000000.00 ,302000000000.00 ,318000000000.00 ,330000000000.00 ,345000000000.00 
Cameroon,CMR,Human capital per capita (constant 2018 US$),NW.HCA.PC,9986.14 ,9973.69 ,10056.74 ,10163.88 ,10263.71 ,10201.11 ,10355.16 ,11452.55 ,11748.02 ,12349.85 ,12229.14 ,12287.38 ,12460.41 ,11730.99 ,11678.21 ,11782.13 ,11986.92 ,12197.41 ,12504.14 ,12749.26 ,12968.28 ,13280.74 ,13448.70 ,13699.18 
Cameroon,CMR,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,1726.79 ,1707.73 ,1672.06 ,1666.19 ,1679.85 ,1426.56 ,1673.73 ,1510.81 ,1256.70 ,1640.22 ,1512.64 ,1423.57 ,1540.13 ,1534.13 ,1545.83 ,1733.64 ,1765.58 ,1805.78 ,1858.08 ,1893.16 ,1924.86 ,1971.98 ,2000.49 ,2041.29 
Cameroon,CMR,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,2783.64 ,2758.17 ,2705.62 ,2700.65 ,2732.43 ,2327.29 ,2739.31 ,3328.54 ,2774.09 ,3628.23 ,3350.02 ,3155.87 ,3415.58 ,3251.29 ,3279.43 ,3679.49 ,3741.64 ,3798.14 ,3886.77 ,3964.30 ,4033.23 ,4129.66 ,4178.32 ,4252.60 
Cameroon,CMR,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,3823.14 ,3813.88 ,3841.19 ,3878.07 ,3907.61 ,3876.68 ,3927.39 ,3575.40 ,3662.73 ,3844.86 ,3804.16 ,3819.66 ,3872.43 ,3760.77 ,3741.25 ,3773.41 ,3842.93 ,3930.44 ,4044.26 ,4120.62 ,4189.61 ,4292.19 ,4354.24 ,4443.05 
Cameroon,CMR,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,6163.01 ,6159.81 ,6215.55 ,6285.81 ,6356.09 ,6324.43 ,6427.77 ,7877.15 ,8085.29 ,8504.99 ,8424.98 ,8467.72 ,8587.98 ,7970.22 ,7936.96 ,8008.73 ,8143.99 ,8266.97 ,8459.88 ,8628.64 ,8778.66 ,8988.55 ,9094.46 ,9256.13 
Cameroon,CMR,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2096.34 ,2106.15 ,2169.13 ,2211.89 ,2227.77 ,2450.12 ,2253.66 ,2064.59 ,2406.04 ,2204.65 ,2291.51 ,2396.10 ,2332.30 ,2226.64 ,2195.42 ,2039.77 ,2077.35 ,2124.66 ,2186.18 ,2227.46 ,2264.76 ,2320.20 ,2353.75 ,2401.75 
Cameroon,CMR,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3379.36 ,3401.64 ,3509.94 ,3585.16 ,3623.67 ,3997.14 ,3688.45 ,4548.61 ,5311.20 ,4876.76 ,5074.96 ,5311.85 ,5172.40 ,4718.94 ,4657.53 ,4329.23 ,4402.35 ,4468.83 ,4573.11 ,4664.33 ,4745.43 ,4858.89 ,4916.14 ,5003.54 
Cameroon,CMR,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,23484375456.00 ,23858434990.00 ,23984782815.00 ,24532542401.00 ,25386861393.00 ,22131540570.00 ,26660738206.00 ,24713175222.00 ,21113611294.00 ,28309050862.00 ,26824350558.00 ,25942610657.00 ,28847056595.00 ,29536039670.00 ,30591789846.00 ,35264328037.00 ,36911909531.00 ,38797745716.00 ,41021340346.00 ,42940367441.00 ,44846053815.00 ,47182743798.00 ,49144206855.00 ,51473762670.00 
Cameroon,CMR,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,37857481430.00 ,38533856132.00 ,38810558166.00 ,39763772151.00 ,41294065308.00 ,36105438655.00 ,43634299158.00 ,54446922605.00 ,46607168610.00 ,62620716091.00 ,59407289947.00 ,57511507657.00 ,63974757499.00 ,62595954118.00 ,64899615947.00 ,74845466578.00 ,78224157724.00 ,81604017529.00 ,85809394417.00 ,89917746507.00 ,93967659277.00 ,98808517023.00 ,103000000000.00 ,107000000000.00 
Cameroon,CMR,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,51994615885.00 ,53283003087.00 ,55099714541.00 ,57099862072.00 ,59054181622.00 ,60142626478.00 ,62559078226.00 ,58484957866.00 ,61537103797.00 ,66359746831.00 ,67460699274.00 ,69608312272.00 ,72531725978.00 ,72404794950.00 ,74039061016.00 ,76755758850.00 ,80341857746.00 ,84446537901.00 ,89286377556.00 ,93463300500.00 ,97611186250.00 ,103000000000.00 ,107000000000.00 ,112000000000.00 
Cameroon,CMR,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,83816800197.00 ,86057596658.00 ,89158642486.00 ,92550778804.00 ,96057058604.00 ,98116798693.00 ,102000000000.00 ,129000000000.00 ,136000000000.00 ,147000000000.00 ,149000000000.00 ,154000000000.00 ,161000000000.00 ,153000000000.00 ,157000000000.00 ,163000000000.00 ,170000000000.00 ,178000000000.00 ,187000000000.00 ,196000000000.00 ,205000000000.00 ,215000000000.00 ,223000000000.00 ,233000000000.00 
Cameroon,CMR,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,28510240429.00 ,29424568097.00 ,31114931726.00 ,32567319671.00 ,33667320229.00 ,38011085909.00 ,35898340020.00 ,33771782644.00 ,40423492503.00 ,38050695968.00 ,40636348716.00 ,43665701615.00 ,43684669383.00 ,42868755280.00 ,43447271170.00 ,41491430813.00 ,43429948215.00 ,45648792185.00 ,48265037209.00 ,50522933059.00 ,52765132435.00 ,55514443600.00 ,57822268908.00 ,60563186127.00 
Cameroon,CMR,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,45959318767.00 ,47523740526.00 ,50348084320.00 ,52787006654.00 ,54762993296.00 ,62011360039.00 ,58753020852.00 ,74404426762.00 ,89232699451.00 ,84169612076.00 ,89996413718.00 ,96801373075.00 ,96880460613.00 ,90852079988.00 ,92172155570.00 ,88061950166.00 ,92037262832.00 ,96013950524.00 ,101000000000.00 ,106000000000.00 ,111000000000.00 ,116000000000.00 ,121000000000.00 ,126000000000.00 
Cameroon,CMR,Natural capital (constant 2018 US$),NW.NCA.TO,74860550831.00 ,75709766946.00 ,74510455879.00 ,77531740244.00 ,80055508336.00 ,79441607620.00 ,80297702664.00 ,80669182242.00 ,83808643196.00 ,85286433023.00 ,87267190930.00 ,92655862819.00 ,101000000000.00 ,104000000000.00 ,111000000000.00 ,118000000000.00 ,125000000000.00 ,130000000000.00 ,135000000000.00 ,143000000000.00 ,144000000000.00 ,147000000000.00 ,150000000000.00 ,151000000000.00 
Cameroon,CMR,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5504.46 ,5419.14 ,5194.38 ,5265.75 ,5297.27 ,5120.66 ,5041.00 ,4931.60 ,4988.35 ,4941.47 ,4921.06 ,5084.37 ,5400.37 ,5412.39 ,5621.40 ,5790.14 ,5967.38 ,6047.36 ,6110.13 ,6285.58 ,6163.56 ,6147.58 ,6090.71 ,5970.18 
Cameroon,CMR,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1688.42 ,1598.47 ,1486.72 ,1537.87 ,1606.30 ,1576.62 ,1587.56 ,1604.38 ,1599.82 ,1634.82 ,1661.39 ,1737.63 ,1855.25 ,1992.06 ,2075.99 ,2193.91 ,2307.68 ,2413.15 ,2506.87 ,2601.16 ,2569.77 ,2557.93 ,2492.85 ,2427.37 
Cameroon,CMR,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1131.22 ,1052.13 ,957.38 ,985.69 ,1058.16 ,1055.16 ,1070.67 ,1101.75 ,1118.32 ,1152.32 ,1181.66 ,1274.50 ,1400.74 ,1527.61 ,1613.29 ,1730.06 ,1829.66 ,1913.19 ,1990.25 ,2067.22 ,2018.19 ,2009.19 ,1966.66 ,1930.71 
Cameroon,CMR,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,557.20 ,546.33 ,529.34 ,552.18 ,548.14 ,521.46 ,516.88 ,502.62 ,481.49 ,482.50 ,479.73 ,463.14 ,454.51 ,464.45 ,462.69 ,463.85 ,478.02 ,499.96 ,516.62 ,533.94 ,551.58 ,548.74 ,526.19 ,496.65 
Cameroon,CMR,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,54.19 ,17.30 ,18.18 ,19.37 ,20.29 ,20.93 ,19.10 ,18.64 ,18.44 ,18.12 ,17.78 ,17.47 ,17.43 ,17.82 ,20.00 ,20.71 
Cameroon,CMR,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1972.82 ,1925.29 ,1851.99 ,1793.35 ,1735.72 ,1685.85 ,1639.58 ,1567.31 ,1518.67 ,1423.17 ,1358.73 ,1300.57 ,1243.25 ,1194.42 ,1146.29 ,1097.08 ,1031.64 ,950.85 ,907.25 ,857.18 ,820.49 ,785.73 ,755.06 ,730.96 
Cameroon,CMR,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,968.72 ,1061.24 ,1101.72 ,1172.15 ,1102.12 ,961.87 ,817.93 ,729.83 ,713.24 ,703.80 ,684.45 ,711.84 ,768.28 ,784.46 ,823.94 ,859.72 ,887.05 ,894.05 ,911.10 ,966.71 ,1069.66 ,1155.84 ,1222.33 ,1190.61 
Cameroon,CMR,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,351.11 ,332.10 ,284.94 ,269.37 ,313.02 ,345.53 ,421.43 ,425.32 ,470.08 ,498.60 ,501.13 ,544.56 ,646.71 ,459.13 ,523.40 ,544.00 ,565.16 ,533.58 ,452.19 ,449.78 ,342.11 ,309.34 ,313.17 ,342.40 
Cameroon,CMR,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,17.77 ,17.36 ,16.96 ,16.58 ,16.21 ,15.84 ,15.48 ,15.12 ,14.77 ,14.43 ,14.09 ,13.75 ,13.42 ,13.10 ,12.79 ,12.48 ,12.51 ,12.53 ,12.54 ,12.55 ,12.55 ,12.54 ,12.53 ,12.51 
Cameroon,CMR,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,351.87 ,334.99 ,287.45 ,271.52 ,315.48 ,348.25 ,424.14 ,425.78 ,472.65 ,501.25 ,503.52 ,547.80 ,650.74 ,464.88 ,530.72 ,552.58 ,575.09 ,545.03 ,464.15 ,461.18 ,352.79 ,318.69 ,321.09 ,348.94 
Cameroon,CMR,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
Cameroon,CMR,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.31 ,0.70 ,1.09 ,1.48 ,1.84 ,6.73 ,12.10 ,22.70 ,21.72 ,36.51 ,45.79 ,47.65 ,51.08 ,82.39 
Cameroon,CMR,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.76 ,2.89 ,2.51 ,2.15 ,2.46 ,2.72 ,2.72 ,0.46 ,2.57 ,2.65 ,2.39 ,3.24 ,4.03 ,5.75 ,7.33 ,8.58 ,9.93 ,11.46 ,11.96 ,11.40 ,10.68 ,9.36 ,7.92 ,6.55 
Cameroon,CMR,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,351.11 ,332.10 ,284.94 ,269.37 ,313.02 ,345.53 ,421.43 ,425.32 ,470.08 ,498.60 ,500.82 ,543.86 ,645.63 ,457.65 ,521.56 ,537.27 ,553.07 ,510.88 ,430.47 ,413.27 ,296.32 ,261.69 ,262.09 ,260.01 
Cameroon,CMR,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,504.86 ,481.79 ,449.53 ,474.28 ,521.44 ,532.22 ,556.31 ,589.18 ,615.03 ,646.71 ,680.71 ,753.40 ,849.14 ,942.54 ,1012.59 ,1055.73 ,1134.97 ,1213.62 ,1290.43 ,1369.34 ,1320.86 ,1299.03 ,1266.86 ,1239.09 
Cameroon,CMR,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,5152.59 ,5084.14 ,4906.93 ,4994.23 ,4981.79 ,4772.40 ,4616.86 ,4505.82 ,4515.71 ,4440.22 ,4417.54 ,4536.57 ,4749.63 ,4947.51 ,5090.68 ,5237.55 ,5392.29 ,5502.33 ,5645.97 ,5824.40 ,5810.77 ,5828.89 ,5769.62 ,5621.24 
Cameroon,CMR,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,22962430759.00 ,22331866816.00 ,21326203106.00 ,22643299574.00 ,24275333376.00 ,24459593548.00 ,25288036836.00 ,26243759323.00 ,26878282512.00 ,28215910938.00 ,29462103661.00 ,31666083352.00 ,34749333946.00 ,38352520716.00 ,41083653044.00 ,44626950873.00 ,48245194571.00 ,51847071924.00 ,55344960449.00 ,58999053939.00 ,59871547958.00 ,61202465832.00 ,61239446996.00 ,61209011491.00 
Cameroon,CMR,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,15384536586.00 ,14699138431.00 ,13733136489.00 ,14513084227.00 ,15991482842.00 ,16369753915.00 ,17054680753.00 ,18022023173.00 ,18788750674.00 ,19888319024.00 ,20954899659.00 ,23226004111.00 ,26236187559.00 ,29410626272.00 ,31926957710.00 ,35191601901.00 ,38251577428.00 ,41105347886.00 ,43939320692.00 ,46888406551.00 ,47020641095.00 ,48072942679.00 ,48312985271.00 ,48685353730.00 
Cameroon,CMR,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,7577894173.00 ,7632728386.00 ,7593066617.00 ,8130215347.00 ,8283850534.00 ,8089839633.00 ,8233356083.00 ,8221736149.00 ,8089531838.00 ,8327591914.00 ,8507204001.00 ,8440079241.00 ,8513146386.00 ,8941894443.00 ,9156695334.00 ,9435348972.00 ,9993617143.00 ,10741724038.00 ,11405639757.00 ,12110647388.00 ,12850906863.00 ,13129523153.00 ,12926461725.00 ,12523657761.00 
